#LID	RA	Dec	35	38	41	42	45	48	51
0002502541	189.844	25.2422	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002502544	190.023	24.9889	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002502555	191.1	24.7583	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002502556	191.395	24.9219	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002502564	192.076	25.1358	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602364	188.771	25.3247	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602366	188.82	26.0581	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602368	189.004	25.7547	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602378	190.072	25.6472	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602379	190.272	25.7058	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602380	190.57	25.9544	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602386	191.065	25.96	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602390	191.572	25.8736	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602392	191.715	25.2606	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602396	192.837	25.5783	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602400	193.011	25.545	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002602401	193.011	25.4567	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702152	189.222	27.065	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702160	190.416	26.9258	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702162	190.466	26.2761	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702164	190.728	26.5728	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702174	192.299	26.8844	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702178	192.635	27.1947	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702180	192.778	26.4117	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702181	192.985	26.7783	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702183	193.084	26.9786	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702190	193.583	27.0792	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702191	193.829	26.3678	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702195	194.007	26.4794	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002702196	194.157	26.3964	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002704120	324.493	27.7258	-99.999	-99.999	13.14	13.238	11.873	10.616	-99.999
0002802139	189.8	27.4239	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802140	189.941	27.5872	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802144	190.615	27.4261	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802162	193.532	27.2958	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802164	193.544	27.8908	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802165	193.71	27.9125	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802250	205.602	27.875	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802256	206.28	28.0614	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002802257	206.279	28.1881	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002900238	21.7742	30.1258	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002900242	22.0492	29.7419	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002900249	22.3471	30.3647	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002900270	24.3283	30.6778	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002900278	24.7833	30.6533	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902309	189.665	28.9386	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902315	190.265	28.3592	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902316	190.559	28.6044	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902322	191.374	28.6069	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902332	192.982	28.8617	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902335	193.58	29.1792	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902337	193.58	28.7625	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902338	193.672	28.9675	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902343	193.979	29.1294	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902344	194.128	29.1464	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902347	194.424	28.8267	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902444	204.973	28.3489	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902445	205.002	28.6222	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902447	205.284	28.7111	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902449	205.442	28.7631	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002902453	205.999	28.6492	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003300099	10.8912	33.8503	-99.999	-99.999	11.499	11.505	10.283	9.164	-99.999
